Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",A1BG,Alpha-1B-glycoprotein,19900,409,0.97 [0.56-1.70],0.9270353759738148
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",AAMDC,Mth938 domain-containing protein,19371,396,1.01 [0.84-1.21],0.9155523580735144
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",AARSD1,Alanyl-tRNA editing protein Aarsd1,22734,473,0.95 [0.82-1.10],0.5251561819036877
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ABCA2,ATP-binding cassette sub-family A member 2,19193,398,0.97 [0.74-1.27],0.820424953999043
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ABHD14B,Protein ABHD14B,22579,470,0.98 [0.84-1.13],0.7418151746015631
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ABL1,Tyrosine-protein kinase ABL1,22734,473,1.06 [0.94-1.20],0.3496115828312635
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ABO,Histo-blood group ABO system transferase,19881,409,0.95 [0.89-1.01],0.1075450114032468
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ABRAXAS2,BRISC complex subunit Abraxas 2,19193,398,0.97 [0.84-1.13],0.7276700722116508
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22340,460,1.11 [1.00-1.22],0.0413520411217726
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19513,402,1.07 [0.94-1.21],0.306397228656116
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19870,406,0.94 [0.84-1.04],0.2440250035493122
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACAN,Aggrecan core protein,22621,469,1.07 [0.80-1.45],0.6344100796878023
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACE,Angiotensin-converting enzyme,19881,409,1.04 [0.74-1.47],0.8281831896933957
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACE2,Angiotensin-converting enzyme 2,22414,459,1.11 [0.96-1.29],0.1618890676955318
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACHE,Acetylcholinesterase,19449,396,1.16 [0.87-1.54],0.3136511498234754
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACOT13,Acyl-coenzyme A thioesterase 13,19773,403,0.99 [0.91-1.07],0.7454257411232377
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22847,473,1.13 [0.97-1.31],0.1320406255843773
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACP1,Low molecular weight phosphotyrosine protein phosphatase,19279,390,0.80 [0.64-1.01],0.0612681329073725
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACP5,Tartrate-resistant acid phosphatase type 5,22964,474,0.80 [0.62-1.03],0.086378753014842
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACP6,Lysophosphatidic acid phosphatase type 6,22986,474,0.91 [0.82-1.02],0.113063180200163
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACRBP,Acrosin-binding protein,19777,404,1.00 [0.79-1.28],0.9863342346949332
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACRV1,Acrosomal protein SP-10,19279,390,0.98 [0.86-1.11],0.6988184948344698
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACSL1,Long-chain-fatty-acid--CoA ligase 1,19193,398,1.04 [0.81-1.34],0.7623490983592014
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACTA2,"Actin, aortic smooth muscle",22414,459,1.22 [1.03-1.44],0.0236515351441977
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACTN2,Alpha-actinin-2,19193,398,1.12 [0.96-1.32],0.1468375463303589
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACTN4,Alpha-actinin-4,22410,462,1.13 [0.89-1.42],0.3247466151988946
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACVRL1,Serine/threonine-protein kinase receptor R3,22603,470,1.24 [0.91-1.70],0.1728904070964252
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACY1,Aminoacylase-1,22847,473,1.01 [0.88-1.15],0.8976856897700067
