Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),A1BG,Alpha-1B-glycoprotein,19418,193,2.42 [1.05-5.57],0.0377884073298985
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AAMDC,Mth938 domain-containing protein,18908,186,0.73 [0.56-0.96],0.0265752770971557
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AARSD1,Alanyl-tRNA editing protein Aarsd1,22109,223,0.97 [0.78-1.20],0.7757881803497061
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ABCA2,ATP-binding cassette sub-family A member 2,18730,186,0.89 [0.59-1.33],0.5659689528953731
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ABHD14B,Protein ABHD14B,21967,227,0.90 [0.73-1.11],0.322845170230521
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ABL1,Tyrosine-protein kinase ABL1,22109,223,0.88 [0.73-1.06],0.1902171198603881
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ABO,Histo-blood group ABO system transferase,19403,194,0.97 [0.88-1.07],0.5574155987209335
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ABRAXAS2,BRISC complex subunit Abraxas 2,18730,186,0.75 [0.60-0.94],0.0126768024887946
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21708,223,1.05 [0.91-1.22],0.4852785515927638
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19035,190,0.95 [0.77-1.17],0.6461616862545478
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19384,191,0.91 [0.77-1.06],0.2213513416519175
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACAN,Aggrecan core protein,21999,225,1.36 [0.88-2.08],0.1619576637656263
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACE,Angiotensin-converting enzyme,19403,194,0.95 [0.58-1.57],0.851242786757026
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACE2,Angiotensin-converting enzyme 2,21786,222,1.31 [1.08-1.60],0.0073391115534459
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACHE,Acetylcholinesterase,18975,186,0.78 [0.50-1.21],0.2705699512004048
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACOT13,Acyl-coenzyme A thioesterase 13,19291,192,0.92 [0.82-1.04],0.1968530540752291
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22218,225,0.92 [0.72-1.17],0.478402424665152
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACP1,Low molecular weight phosphotyrosine protein phosphatase,18816,189,0.86 [0.63-1.19],0.3714056225416643
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACP5,Tartrate-resistant acid phosphatase type 5,22331,222,1.46 [1.05-2.04],0.0247160610331019
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACP6,Lysophosphatidic acid phosphatase type 6,22352,228,0.93 [0.79-1.09],0.369607424311447
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACRBP,Acrosin-binding protein,19297,194,0.71 [0.48-1.04],0.0752674469067956
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACRV1,Acrosomal protein SP-10,18816,189,1.06 [0.90-1.24],0.4870594965970718
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACSL1,Long-chain-fatty-acid--CoA ligase 1,18730,186,0.74 [0.47-1.17],0.1994053485381319
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACTA2,"Actin, aortic smooth muscle",21786,222,1.31 [1.04-1.65],0.022373456091807
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACTN2,Alpha-actinin-2,18730,186,0.99 [0.78-1.26],0.9360481267858252
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACTN4,Alpha-actinin-4,21792,224,0.95 [0.65-1.38],0.7834235045151634
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACVRL1,Serine/threonine-protein kinase receptor R3,21988,226,2.07 [1.37-3.12],0.0005341974740081
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACY1,Aminoacylase-1,22218,225,0.96 [0.79-1.17],0.6867643169517867
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18730,186,1.03 [0.80-1.34],0.794282962910227
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACYP1,Acylphosphatase-1,18905,184,0.87 [0.70-1.09],0.2233034149127125
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADA,Adenosine deaminase,22434,229,0.96 [0.69-1.34],0.83174001947336
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADA2,Adenosine deaminase 2,22103,224,1.63 [1.26-2.10],0.0001992634906107
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18816,189,1.46 [0.97-2.19],0.0670462577363285
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,21786,222,1.10 [0.75-1.62],0.6142064524346289
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22024,227,1.04 [0.76-1.44],0.7904507189791843
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,22434,229,1.10 [0.78-1.55],0.5750026193209705
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22352,227,1.61 [1.10-2.36],0.0137128454530907
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19291,192,2.30 [1.53-3.48],7.216252226627911e-05
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,18816,189,0.93 [0.58-1.48],0.7604002545793954
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,22485,227,0.83 [0.51-1.35],0.4478847728521814
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22109,223,1.20 [0.90-1.59],0.2212891692096299
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,21786,222,1.27 [0.93-1.75],0.1355502292554321
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,18816,189,1.17 [0.79-1.75],0.4352929952168853
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,22301,224,0.85 [0.65-1.10],0.2144351656484295
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAMTSL2,ADAMTS-like protein 2,19393,191,1.46 [0.99-2.17],0.0591506559675589
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAMTSL4,ADAMTS-like protein 4,18908,186,0.86 [0.47-1.57],0.614226796536394
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAMTSL5,ADAMTS-like protein 5,19384,191,1.16 [0.82-1.66],0.3957605806042392
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,21708,223,1.20 [0.94-1.52],0.1483319710810298
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADD1,Alpha-adducin,18975,186,0.86 [0.71-1.05],0.1482140512278864
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADGRB3,Adhesion G protein-coupled receptor B3,21988,226,1.27 [0.90-1.79],0.1782399879813967
