Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of the digestive system,A1BG,Alpha-1B-glycoprotein,19917,1315,1.57 [1.15-2.16],0.0047439503415209
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AAMDC,Mth938 domain-containing protein,19389,1284,0.93 [0.84-1.03],0.1631718002730036
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AARSD1,Alanyl-tRNA editing protein Aarsd1,22730,1525,1.03 [0.95-1.12],0.4734099001502088
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABCA2,ATP-binding cassette sub-family A member 2,19205,1274,1.29 [1.11-1.49],0.0006056210106448
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABHD14B,Protein ABHD14B,22572,1523,0.98 [0.90-1.06],0.5887211880860007
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABL1,Tyrosine-protein kinase ABL1,22730,1525,1.03 [0.97-1.10],0.3506258969557836
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABO,Histo-blood group ABO system transferase,19898,1314,1.07 [1.03-1.11],0.0004427318923176
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABRAXAS2,BRISC complex subunit Abraxas 2,19205,1274,1.05 [0.97-1.14],0.2213031749558993
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22334,1503,1.11 [1.05-1.18],0.0001567697466842
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19532,1291,0.97 [0.90-1.05],0.445148058851834
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19884,1317,0.94 [0.89-1.00],0.0535356395239758
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACAN,Aggrecan core protein,22605,1511,1.03 [0.87-1.21],0.7453191328160789
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACE,Angiotensin-converting enzyme,19898,1314,1.28 [1.06-1.56],0.0110079696904335
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACE2,Angiotensin-converting enzyme 2,22407,1501,1.20 [1.11-1.30],6.6114140111122285e-06
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACHE,Acetylcholinesterase,19463,1277,1.17 [1.00-1.37],0.0529107542392697
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACOT13,Acyl-coenzyme A thioesterase 13,19789,1307,0.99 [0.94-1.03],0.5405741477438237
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22837,1529,0.99 [0.90-1.08],0.8010540454346309
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19295,1283,0.97 [0.86-1.09],0.6138112071560318
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACP5,Tartrate-resistant acid phosphatase type 5,22959,1532,0.94 [0.82-1.09],0.4198781554166096
