Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GBP1,Guanylate-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,22799,126,2.02 [1.67-2.45],7.041878631417616e-13
GBP1,Guanylate-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23886,3032,1.19 [1.13-1.25],1.1491209176964536e-10
GBP1,Guanylate-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,24144,1339,1.32 [1.23-1.43],5.334421696099102e-13
GBP1,Guanylate-binding protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, portal",24351,48,2.48 [1.95-3.14],6.769606080611587e-14
GBP1,Guanylate-binding protein 1,Chapter IX Diseases of the circulatory system,Oesophageal varices,23353,31,2.63 [2.01-3.45],2.7120909397364445e-12
GBP1,Guanylate-binding protein 1,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",24378,75,2.49 [2.05-3.01],1.573185717900979e-20
GBP1,Guanylate-binding protein 1,Chapter XI Diseases of the digestive system,Coeliac disease,23233,97,1.99 [1.61-2.46],1.7213344006541763e-10
GBP1,Guanylate-binding protein 1,Chapter XI Diseases of the digestive system,Diseases of liver,24400,654,1.40 [1.26-1.55],2.9450343237883206e-10
GBP1,Guanylate-binding protein 1,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,23839,93,2.35 [1.96-2.81],8.561541481867413e-21
GBP1,Guanylate-binding protein 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,23253,117,1.92 [1.57-2.34],1.7383876882569472e-10
GBP1,Guanylate-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,24181,191,1.80 [1.54-2.11],2.5703031487127746e-13
GBP1,Guanylate-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],24069,79,2.19 [1.80-2.67],1.014855683956844e-14
GBP1,Guanylate-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,24135,145,1.81 [1.51-2.16],7.893966025745412e-11
