Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TACSTD2,Tumor-associated calcium signal transducer 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,23434,127,5.55 [3.80-8.12],9.16017501629848e-19
TACSTD2,Tumor-associated calcium signal transducer 2,Chapter IX Diseases of the circulatory system,"Hypertension, portal",25013,54,10.76 [6.83-16.94],1.1637008700478127e-24
TACSTD2,Tumor-associated calcium signal transducer 2,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,19537,59,7.86 [5.35-11.56],1.0671537470103403e-25
TACSTD2,Tumor-associated calcium signal transducer 2,Chapter IX Diseases of the circulatory system,Oesophageal varices,23989,36,10.43 [5.98-18.18],1.3787993999129494e-16
TACSTD2,Tumor-associated calcium signal transducer 2,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",25027,344,3.00 [2.22-4.04],5.139325068632371e-13
TACSTD2,Tumor-associated calcium signal transducer 2,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",24964,409,2.54 [1.91-3.38],1.1537667681800467e-10
TACSTD2,Tumor-associated calcium signal transducer 2,Chapter XI Diseases of the digestive system,Alcoholic liver disease,24464,79,8.31 [5.44-12.68],1.0057345010802804e-22
TACSTD2,Tumor-associated calcium signal transducer 2,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",25032,73,7.96 [4.90-12.93],4.795447375680261e-17
TACSTD2,Tumor-associated calcium signal transducer 2,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,24480,95,6.18 [3.88-9.85],1.8485686094811043e-14
TACSTD2,Tumor-associated calcium signal transducer 2,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,24519,642,2.69 [2.13-3.39],1.0667288236107816e-16
TACSTD2,Tumor-associated calcium signal transducer 2,Chapter XIV Diseases of the genitourinary system,Dialysis,23934,57,11.19 [7.70-16.26],9.7038207782992e-37
