Pro_code,ImportanceScore
ACTN4,0.0432424242424242
ACAA1,0.0411616161616161
ACTA2,0.0419595959595959
ACAN,0.0449595959595959
ACP5,0.0553939393939393
ACVRL1,0.0387777777777777
ACE2,0.0457979797979798
ACP1,0.032050505050505
A1BG,0.0335353535353535
ACADM,0.0395252525252525
ACP6,0.0491818181818181
ACRV1,0.0259696969696969
ACOT13,0.036030303030303
ACY1,0.0344949494949494
ACHE,0.0442727272727272
ACRBP,0.0325858585858585
AAMDC,0.0313939393939394
ACY3,0.0422222222222222
ACOX1,0.0288383838383838
AARSD1,0.0276565656565656
ABHD14B,0.0233838383838383
ABO,0.0241818181818181
ACSL1,0.0242727272727272
ABCA2,0.0228282828282828
ABL1,0.0222020202020202
ABRAXAS2,0.0377373737373737
ACTN2,0.0349292929292929
ACE,0.0164747474747474
ACADSB,0.0141616161616161
ACYP1,0.0107777777777777
