,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.847 [0.820 - 0.873],0.775 [0.772 - 0.779],0.775 [0.726 - 0.825],0.775 [0.772 - 0.779],0.018 [0.016 - 0.020],0.550 [0.502 - 0.600],0.035 [0.031 - 0.040]
Demographic,0.683 [0.653 - 0.712],0.646 [0.642 - 0.650],0.647 [0.592 - 0.703],0.646 [0.642 - 0.650],0.010 [0.008 - 0.011],0.292 [0.237 - 0.348],0.019 [0.016 - 0.022]
Protein+Demographic,0.855 [0.829 - 0.881],0.780 [0.776 - 0.783],0.780 [0.728 - 0.826],0.780 [0.776 - 0.783],0.019 [0.016 - 0.021],0.559 [0.508 - 0.606],0.036 [0.032 - 0.041]
