,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.733 [0.726 - 0.740],0.670 [0.666 - 0.674],0.670 [0.656 - 0.684],0.670 [0.666 - 0.674],0.169 [0.163 - 0.174],0.340 [0.326 - 0.355],0.270 [0.262 - 0.277]
Demographic,0.713 [0.705 - 0.720],0.654 [0.649 - 0.658],0.654 [0.639 - 0.667],0.654 [0.649 - 0.658],0.159 [0.153 - 0.164],0.307 [0.292 - 0.321],0.255 [0.248 - 0.263]
Protein+Demographic,0.743 [0.736 - 0.750],0.679 [0.674 - 0.682],0.679 [0.665 - 0.692],0.679 [0.674 - 0.683],0.174 [0.169 - 0.180],0.358 [0.342 - 0.372],0.277 [0.270 - 0.285]
