,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.545 [0.486 - 0.600],0.533 [0.529 - 0.537],0.527 [0.433 - 0.625],0.533 [0.529 - 0.537],0.002 [0.002 - 0.003],0.060 [-0.035 - 0.160],0.005 [0.003 - 0.006]
Demographic,0.527 [0.467 - 0.584],0.520 [0.515 - 0.524],0.519 [0.416 - 0.621],0.520 [0.515 - 0.524],0.002 [0.002 - 0.003],0.038 [-0.067 - 0.143],0.004 [0.003 - 0.006]
Protein+Demographic,0.551 [0.494 - 0.609],0.537 [0.533 - 0.542],0.539 [0.442 - 0.645],0.537 [0.533 - 0.542],0.002 [0.002 - 0.003],0.077 [-0.020 - 0.183],0.005 [0.004 - 0.006]
