,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.644 [0.602 - 0.684],0.621 [0.617 - 0.626],0.622 [0.548 - 0.689],0.621 [0.617 - 0.626],0.007 [0.006 - 0.008],0.244 [0.172 - 0.311],0.014 [0.011 - 0.016]
Demographic,0.548 [0.508 - 0.590],0.542 [0.537 - 0.547],0.544 [0.470 - 0.616],0.542 [0.537 - 0.547],0.005 [0.004 - 0.006],0.086 [0.012 - 0.159],0.010 [0.008 - 0.012]
Protein+Demographic,0.638 [0.596 - 0.678],0.609 [0.604 - 0.613],0.606 [0.528 - 0.676],0.609 [0.604 - 0.613],0.006 [0.005 - 0.008],0.215 [0.138 - 0.284],0.013 [0.010 - 0.015]
