,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.655 [0.647 - 0.663],0.617 [0.613 - 0.621],0.616 [0.603 - 0.630],0.617 [0.613 - 0.621],0.161 [0.157 - 0.167],0.233 [0.219 - 0.247],0.256 [0.249 - 0.263]
Demographic,0.635 [0.626 - 0.642],0.601 [0.596 - 0.605],0.600 [0.586 - 0.614],0.601 [0.596 - 0.605],0.153 [0.147 - 0.157],0.201 [0.186 - 0.215],0.243 [0.236 - 0.250]
Protein+Demographic,0.658 [0.651 - 0.666],0.619 [0.615 - 0.623],0.619 [0.606 - 0.632],0.619 [0.615 - 0.623],0.163 [0.158 - 0.168],0.238 [0.224 - 0.252],0.258 [0.251 - 0.265]
