,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.774 [0.761 - 0.785],0.708 [0.704 - 0.712],0.708 [0.682 - 0.730],0.708 [0.704 - 0.712],0.057 [0.054 - 0.061],0.415 [0.390 - 0.438],0.106 [0.100 - 0.113]
Demographic,0.761 [0.750 - 0.774],0.694 [0.691 - 0.698],0.694 [0.669 - 0.719],0.694 [0.690 - 0.698],0.054 [0.051 - 0.058],0.389 [0.363 - 0.413],0.100 [0.094 - 0.106]
Protein+Demographic,0.787 [0.776 - 0.799],0.715 [0.711 - 0.719],0.715 [0.691 - 0.740],0.715 [0.711 - 0.719],0.059 [0.056 - 0.063],0.430 [0.405 - 0.455],0.110 [0.103 - 0.116]
