,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.643 [0.621 - 0.662],0.593 [0.589 - 0.597],0.592 [0.555 - 0.629],0.593 [0.589 - 0.597],0.020 [0.018 - 0.022],0.185 [0.147 - 0.221],0.039 [0.036 - 0.043]
Demographic,0.624 [0.605 - 0.645],0.589 [0.585 - 0.593],0.589 [0.551 - 0.626],0.589 [0.585 - 0.593],0.020 [0.018 - 0.022],0.179 [0.142 - 0.217],0.038 [0.035 - 0.042]
Protein+Demographic,0.652 [0.631 - 0.670],0.606 [0.602 - 0.611],0.607 [0.570 - 0.641],0.606 [0.602 - 0.611],0.021 [0.019 - 0.023],0.213 [0.176 - 0.248],0.041 [0.038 - 0.045]
