,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.766 [0.724 - 0.800],0.704 [0.700 - 0.708],0.699 [0.619 - 0.775],0.704 [0.700 - 0.708],0.006 [0.005 - 0.007],0.403 [0.324 - 0.479],0.012 [0.010 - 0.014]
Demographic,0.732 [0.693 - 0.772],0.671 [0.667 - 0.675],0.669 [0.593 - 0.746],0.671 [0.667 - 0.675],0.005 [0.004 - 0.006],0.341 [0.262 - 0.417],0.010 [0.008 - 0.012]
Protein+Demographic,0.772 [0.732 - 0.808],0.692 [0.687 - 0.696],0.692 [0.613 - 0.769],0.691 [0.687 - 0.696],0.006 [0.005 - 0.007],0.383 [0.304 - 0.459],0.011 [0.009 - 0.014]
