,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.671 [0.641 - 0.698],0.632 [0.628 - 0.637],0.631 [0.578 - 0.679],0.632 [0.628 - 0.637],0.012 [0.011 - 0.014],0.264 [0.209 - 0.312],0.023 [0.021 - 0.027]
Demographic,0.621 [0.594 - 0.648],0.587 [0.583 - 0.592],0.586 [0.532 - 0.642],0.587 [0.583 - 0.592],0.010 [0.009 - 0.011],0.174 [0.121 - 0.229],0.020 [0.017 - 0.022]
Protein+Demographic,0.685 [0.656 - 0.712],0.633 [0.629 - 0.638],0.634 [0.582 - 0.685],0.633 [0.629 - 0.638],0.012 [0.011 - 0.014],0.267 [0.214 - 0.319],0.024 [0.021 - 0.027]
