,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.739 [0.723 - 0.757],0.681 [0.677 - 0.685],0.682 [0.651 - 0.711],0.681 [0.677 - 0.685],0.041 [0.038 - 0.044],0.363 [0.332 - 0.394],0.077 [0.071 - 0.083]
Demographic,0.711 [0.694 - 0.728],0.667 [0.663 - 0.672],0.666 [0.635 - 0.697],0.667 [0.663 - 0.672],0.038 [0.035 - 0.041],0.333 [0.301 - 0.364],0.072 [0.066 - 0.078]
Protein+Demographic,0.751 [0.734 - 0.768],0.687 [0.682 - 0.691],0.685 [0.655 - 0.718],0.687 [0.682 - 0.691],0.042 [0.038 - 0.045],0.372 [0.342 - 0.405],0.079 [0.073 - 0.085]
