,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.760 [0.703 - 0.806],0.696 [0.692 - 0.700],0.710 [0.609 - 0.796],0.696 [0.692 - 0.700],0.005 [0.004 - 0.006],0.406 [0.304 - 0.492],0.009 [0.007 - 0.011]
Demographic,0.702 [0.654 - 0.747],0.651 [0.646 - 0.655],0.653 [0.566 - 0.742],0.651 [0.646 - 0.655],0.004 [0.003 - 0.005],0.304 [0.215 - 0.392],0.007 [0.006 - 0.009]
Protein+Demographic,0.766 [0.708 - 0.812],0.699 [0.695 - 0.703],0.700 [0.600 - 0.786],0.699 [0.695 - 0.703],0.005 [0.004 - 0.006],0.399 [0.300 - 0.484],0.009 [0.007 - 0.012]
