,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.593 [0.541 - 0.642],0.547 [0.543 - 0.552],0.552 [0.456 - 0.644],0.547 [0.543 - 0.551],0.002 [0.002 - 0.003],0.100 [0.002 - 0.193],0.005 [0.003 - 0.006]
Demographic,0.621 [0.569 - 0.674],0.601 [0.597 - 0.605],0.602 [0.505 - 0.694],0.601 [0.597 - 0.605],0.003 [0.002 - 0.004],0.203 [0.107 - 0.298],0.006 [0.004 - 0.008]
Protein+Demographic,0.606 [0.554 - 0.661],0.558 [0.554 - 0.562],0.560 [0.467 - 0.652],0.558 [0.554 - 0.562],0.002 [0.002 - 0.003],0.118 [0.022 - 0.211],0.005 [0.004 - 0.006]
