,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.837 [0.782 - 0.889],0.765 [0.761 - 0.769],0.762 [0.673 - 0.840],0.765 [0.761 - 0.769],0.008 [0.006 - 0.010],0.527 [0.436 - 0.604],0.016 [0.012 - 0.019]
Demographic,0.652 [0.597 - 0.704],0.611 [0.607 - 0.616],0.614 [0.527 - 0.703],0.611 [0.607 - 0.616],0.004 [0.003 - 0.005],0.225 [0.137 - 0.314],0.008 [0.006 - 0.009]
Protein+Demographic,0.837 [0.784 - 0.890],0.751 [0.747 - 0.755],0.761 [0.673 - 0.840],0.751 [0.747 - 0.755],0.007 [0.006 - 0.009],0.512 [0.423 - 0.594],0.015 [0.012 - 0.018]
