,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.756 [0.714 - 0.800],0.689 [0.684 - 0.693],0.689 [0.628 - 0.759],0.689 [0.684 - 0.693],0.010 [0.008 - 0.011],0.378 [0.316 - 0.448],0.019 [0.016 - 0.023]
Demographic,0.620 [0.579 - 0.658],0.585 [0.581 - 0.590],0.585 [0.514 - 0.656],0.585 [0.581 - 0.590],0.006 [0.005 - 0.007],0.171 [0.099 - 0.240],0.012 [0.010 - 0.015]
Protein+Demographic,0.779 [0.739 - 0.818],0.706 [0.701 - 0.710],0.702 [0.637 - 0.770],0.706 [0.701 - 0.710],0.011 [0.009 - 0.012],0.407 [0.343 - 0.477],0.021 [0.018 - 0.024]
