,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.727 [0.693 - 0.759],0.670 [0.666 - 0.674],0.667 [0.595 - 0.741],0.670 [0.666 - 0.674],0.007 [0.006 - 0.008],0.338 [0.265 - 0.410],0.014 [0.011 - 0.016]
Demographic,0.685 [0.652 - 0.716],0.623 [0.618 - 0.627],0.624 [0.546 - 0.695],0.623 [0.618 - 0.627],0.006 [0.005 - 0.007],0.247 [0.168 - 0.317],0.011 [0.009 - 0.013]
Protein+Demographic,0.751 [0.719 - 0.780],0.701 [0.697 - 0.705],0.705 [0.633 - 0.772],0.701 [0.697 - 0.705],0.008 [0.007 - 0.009],0.406 [0.333 - 0.474],0.016 [0.013 - 0.019]
