,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.632 [0.608 - 0.653],0.597 [0.593 - 0.602],0.598 [0.557 - 0.634],0.597 [0.593 - 0.602],0.020 [0.018 - 0.022],0.195 [0.154 - 0.232],0.039 [0.035 - 0.043]
Demographic,0.610 [0.588 - 0.632],0.577 [0.572 - 0.581],0.577 [0.538 - 0.617],0.577 [0.572 - 0.581],0.019 [0.017 - 0.021],0.153 [0.115 - 0.194],0.036 [0.032 - 0.040]
Protein+Demographic,0.650 [0.628 - 0.672],0.596 [0.592 - 0.601],0.596 [0.556 - 0.637],0.596 [0.591 - 0.601],0.020 [0.018 - 0.022],0.192 [0.152 - 0.232],0.039 [0.035 - 0.043]
