,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.719 [0.679 - 0.758],0.660 [0.656 - 0.664],0.662 [0.580 - 0.739],0.660 [0.656 - 0.664],0.006 [0.005 - 0.007],0.322 [0.240 - 0.399],0.012 [0.009 - 0.014]
Demographic,0.546 [0.498 - 0.596],0.538 [0.534 - 0.543],0.541 [0.457 - 0.625],0.538 [0.534 - 0.542],0.004 [0.003 - 0.004],0.079 [-0.005 - 0.165],0.007 [0.006 - 0.009]
Protein+Demographic,0.710 [0.669 - 0.750],0.663 [0.659 - 0.668],0.664 [0.577 - 0.736],0.663 [0.659 - 0.668],0.006 [0.005 - 0.007],0.327 [0.242 - 0.398],0.012 [0.009 - 0.014]
