,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.809 [0.754 - 0.857],0.730 [0.726 - 0.733],0.733 [0.644 - 0.815],0.730 [0.726 - 0.733],0.006 [0.005 - 0.007],0.463 [0.373 - 0.546],0.012 [0.009 - 0.015]
Demographic,0.646 [0.593 - 0.696],0.624 [0.619 - 0.628],0.627 [0.532 - 0.710],0.624 [0.619 - 0.628],0.004 [0.003 - 0.005],0.251 [0.155 - 0.334],0.007 [0.006 - 0.009]
Protein+Demographic,0.812 [0.763 - 0.858],0.749 [0.745 - 0.753],0.752 [0.669 - 0.829],0.749 [0.745 - 0.753],0.007 [0.005 - 0.008],0.501 [0.419 - 0.578],0.013 [0.010 - 0.016]
