,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.508 [0.455 - 0.558],0.466 [0.462 - 0.471],0.480 [0.393 - 0.565],0.466 [0.462 - 0.471],0.002 [0.001 - 0.002],-0.053 [-0.141 - 0.031],0.004 [0.003 - 0.005]
Demographic,0.499 [0.450 - 0.551],0.490 [0.486 - 0.495],0.486 [0.398 - 0.581],0.490 [0.486 - 0.495],0.002 [0.002 - 0.003],-0.025 [-0.112 - 0.071],0.004 [0.003 - 0.005]
Protein+Demographic,0.508 [0.458 - 0.559],0.498 [0.493 - 0.502],0.504 [0.417 - 0.598],0.498 [0.493 - 0.502],0.002 [0.002 - 0.003],0.002 [-0.086 - 0.097],0.004 [0.003 - 0.006]
