,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.733 [0.710 - 0.758],0.675 [0.671 - 0.679],0.675 [0.631 - 0.722],0.675 [0.671 - 0.679],0.017 [0.015 - 0.020],0.351 [0.306 - 0.398],0.034 [0.030 - 0.038]
Demographic,0.720 [0.697 - 0.744],0.672 [0.668 - 0.676],0.671 [0.625 - 0.719],0.672 [0.668 - 0.676],0.017 [0.015 - 0.019],0.343 [0.298 - 0.391],0.033 [0.029 - 0.037]
Protein+Demographic,0.755 [0.734 - 0.780],0.695 [0.691 - 0.699],0.695 [0.650 - 0.739],0.695 [0.691 - 0.699],0.019 [0.017 - 0.021],0.390 [0.346 - 0.434],0.037 [0.033 - 0.041]
