,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.744 [0.698 - 0.786],0.684 [0.679 - 0.688],0.694 [0.618 - 0.761],0.684 [0.679 - 0.688],0.008 [0.006 - 0.009],0.377 [0.301 - 0.446],0.015 [0.012 - 0.018]
Demographic,0.679 [0.637 - 0.723],0.648 [0.643 - 0.652],0.644 [0.561 - 0.718],0.648 [0.643 - 0.652],0.006 [0.005 - 0.008],0.292 [0.209 - 0.367],0.012 [0.010 - 0.015]
Protein+Demographic,0.762 [0.721 - 0.803],0.706 [0.702 - 0.711],0.698 [0.621 - 0.767],0.707 [0.703 - 0.711],0.008 [0.007 - 0.010],0.404 [0.328 - 0.473],0.016 [0.013 - 0.019]
