,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.606 [0.577 - 0.636],0.576 [0.569 - 0.582],0.575 [0.530 - 0.626],0.576 [0.569 - 0.582],0.024 [0.021 - 0.028],0.150 [0.104 - 0.204],0.047 [0.041 - 0.053]
Demographic,0.558 [0.528 - 0.588],0.544 [0.538 - 0.550],0.544 [0.496 - 0.591],0.544 [0.538 - 0.551],0.021 [0.019 - 0.024],0.089 [0.038 - 0.135],0.041 [0.036 - 0.046]
Protein+Demographic,0.605 [0.578 - 0.634],0.569 [0.562 - 0.575],0.570 [0.520 - 0.618],0.568 [0.562 - 0.575],0.024 [0.021 - 0.027],0.139 [0.087 - 0.186],0.046 [0.040 - 0.051]
