,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.798 [0.791 - 0.805],0.725 [0.721 - 0.729],0.725 [0.711 - 0.739],0.725 [0.721 - 0.729],0.179 [0.173 - 0.184],0.450 [0.436 - 0.464],0.287 [0.278 - 0.294]
Demographic,0.849 [0.843 - 0.854],0.772 [0.769 - 0.776],0.773 [0.759 - 0.785],0.772 [0.768 - 0.776],0.218 [0.211 - 0.225],0.544 [0.531 - 0.557],0.341 [0.331 - 0.349]
Protein+Demographic,0.850 [0.845 - 0.856],0.774 [0.771 - 0.778],0.775 [0.761 - 0.788],0.774 [0.771 - 0.778],0.221 [0.213 - 0.227],0.549 [0.536 - 0.562],0.343 [0.334 - 0.352]
