,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.663 [0.622 - 0.703],0.610 [0.606 - 0.614],0.612 [0.543 - 0.684],0.610 [0.606 - 0.614],0.005 [0.004 - 0.006],0.222 [0.153 - 0.295],0.010 [0.008 - 0.012]
Demographic,0.623 [0.579 - 0.666],0.583 [0.579 - 0.587],0.582 [0.506 - 0.656],0.583 [0.579 - 0.587],0.005 [0.004 - 0.006],0.166 [0.089 - 0.238],0.009 [0.007 - 0.011]
Protein+Demographic,0.667 [0.625 - 0.707],0.616 [0.612 - 0.620],0.618 [0.545 - 0.685],0.616 [0.612 - 0.620],0.005 [0.004 - 0.006],0.233 [0.161 - 0.300],0.011 [0.009 - 0.012]
