,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.691 [0.657 - 0.725],0.615 [0.610 - 0.620],0.614 [0.553 - 0.675],0.615 [0.610 - 0.620],0.011 [0.009 - 0.013],0.229 [0.169 - 0.289],0.022 [0.018 - 0.025]
Demographic,0.719 [0.686 - 0.747],0.675 [0.671 - 0.680],0.672 [0.612 - 0.726],0.675 [0.671 - 0.680],0.014 [0.012 - 0.017],0.348 [0.289 - 0.402],0.028 [0.024 - 0.032]
Protein+Demographic,0.763 [0.731 - 0.790],0.699 [0.694 - 0.703],0.697 [0.642 - 0.746],0.699 [0.694 - 0.703],0.016 [0.014 - 0.018],0.395 [0.339 - 0.444],0.031 [0.027 - 0.036]
