,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.755 [0.722 - 0.787],0.687 [0.682 - 0.691],0.688 [0.635 - 0.737],0.687 [0.682 - 0.691],0.017 [0.015 - 0.019],0.374 [0.322 - 0.423],0.033 [0.029 - 0.037]
Demographic,0.628 [0.600 - 0.657],0.600 [0.596 - 0.605],0.601 [0.548 - 0.653],0.600 [0.596 - 0.605],0.012 [0.010 - 0.013],0.201 [0.149 - 0.254],0.023 [0.020 - 0.026]
Protein+Demographic,0.777 [0.745 - 0.807],0.707 [0.702 - 0.711],0.708 [0.657 - 0.759],0.707 [0.702 - 0.711],0.019 [0.016 - 0.021],0.415 [0.364 - 0.464],0.036 [0.032 - 0.041]
