,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.688 [0.635 - 0.735],0.633 [0.629 - 0.637],0.633 [0.538 - 0.714],0.633 [0.629 - 0.637],0.005 [0.004 - 0.006],0.266 [0.172 - 0.347],0.010 [0.008 - 0.012]
Demographic,0.620 [0.571 - 0.663],0.561 [0.557 - 0.566],0.561 [0.482 - 0.638],0.561 [0.557 - 0.566],0.004 [0.003 - 0.004],0.123 [0.045 - 0.198],0.007 [0.006 - 0.009]
Protein+Demographic,0.690 [0.639 - 0.736],0.628 [0.624 - 0.632],0.623 [0.539 - 0.708],0.628 [0.624 - 0.632],0.005 [0.004 - 0.006],0.250 [0.167 - 0.337],0.009 [0.007 - 0.011]
