,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.876 [0.846 - 0.900],0.802 [0.798 - 0.805],0.803 [0.753 - 0.849],0.802 [0.798 - 0.805],0.020 [0.018 - 0.023],0.605 [0.553 - 0.651],0.040 [0.035 - 0.045]
Demographic,0.702 [0.668 - 0.729],0.645 [0.641 - 0.649],0.648 [0.581 - 0.702],0.645 [0.640 - 0.649],0.009 [0.008 - 0.011],0.293 [0.225 - 0.345],0.018 [0.015 - 0.021]
Protein+Demographic,0.876 [0.847 - 0.901],0.808 [0.805 - 0.812],0.811 [0.758 - 0.854],0.808 [0.805 - 0.812],0.021 [0.018 - 0.024],0.619 [0.566 - 0.663],0.041 [0.036 - 0.047]
