,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.758 [0.749 - 0.768],0.686 [0.681 - 0.690],0.686 [0.667 - 0.703],0.686 [0.681 - 0.690],0.104 [0.099 - 0.110],0.371 [0.352 - 0.390],0.181 [0.173 - 0.189]
Demographic,0.727 [0.717 - 0.736],0.665 [0.661 - 0.669],0.665 [0.646 - 0.683],0.665 [0.661 - 0.669],0.096 [0.091 - 0.100],0.330 [0.311 - 0.349],0.168 [0.160 - 0.175]
Protein+Demographic,0.771 [0.762 - 0.780],0.695 [0.691 - 0.700],0.695 [0.677 - 0.714],0.695 [0.691 - 0.700],0.109 [0.103 - 0.114],0.390 [0.373 - 0.410],0.188 [0.180 - 0.196]
