,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.648 [0.610 - 0.687],0.599 [0.593 - 0.605],0.598 [0.529 - 0.668],0.599 [0.593 - 0.605],0.012 [0.010 - 0.014],0.198 [0.129 - 0.266],0.024 [0.020 - 0.028]
Demographic,0.663 [0.622 - 0.702],0.631 [0.625 - 0.637],0.630 [0.565 - 0.695],0.631 [0.625 - 0.637],0.014 [0.012 - 0.017],0.261 [0.195 - 0.328],0.027 [0.023 - 0.032]
Protein+Demographic,0.662 [0.624 - 0.698],0.616 [0.610 - 0.622],0.613 [0.546 - 0.682],0.616 [0.610 - 0.622],0.013 [0.011 - 0.015],0.229 [0.162 - 0.297],0.026 [0.021 - 0.030]
