,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.717 [0.663 - 0.770],0.670 [0.666 - 0.675],0.667 [0.585 - 0.750],0.670 [0.666 - 0.675],0.006 [0.004 - 0.007],0.338 [0.256 - 0.421],0.011 [0.009 - 0.014]
Demographic,0.662 [0.616 - 0.708],0.618 [0.613 - 0.623],0.620 [0.536 - 0.704],0.618 [0.613 - 0.623],0.005 [0.004 - 0.006],0.239 [0.152 - 0.322],0.009 [0.007 - 0.011]
Protein+Demographic,0.751 [0.702 - 0.799],0.696 [0.691 - 0.701],0.696 [0.615 - 0.777],0.696 [0.691 - 0.701],0.006 [0.005 - 0.008],0.391 [0.312 - 0.474],0.013 [0.010 - 0.016]
