,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.739 [0.731 - 0.745],0.676 [0.672 - 0.681],0.677 [0.663 - 0.690],0.676 [0.672 - 0.681],0.226 [0.219 - 0.232],0.353 [0.339 - 0.366],0.339 [0.330 - 0.347]
Demographic,0.709 [0.702 - 0.717],0.651 [0.647 - 0.656],0.651 [0.638 - 0.665],0.651 [0.646 - 0.656],0.206 [0.200 - 0.213],0.302 [0.289 - 0.316],0.313 [0.306 - 0.322]
Protein+Demographic,0.745 [0.738 - 0.752],0.681 [0.677 - 0.686],0.681 [0.668 - 0.694],0.681 [0.677 - 0.686],0.230 [0.223 - 0.236],0.363 [0.349 - 0.376],0.344 [0.335 - 0.352]
