,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.736 [0.727 - 0.744],0.669 [0.665 - 0.674],0.669 [0.654 - 0.684],0.669 [0.665 - 0.674],0.155 [0.149 - 0.162],0.339 [0.323 - 0.354],0.252 [0.244 - 0.261]
Demographic,0.720 [0.711 - 0.728],0.659 [0.655 - 0.664],0.660 [0.644 - 0.675],0.659 [0.655 - 0.664],0.149 [0.144 - 0.156],0.319 [0.302 - 0.336],0.244 [0.236 - 0.253]
Protein+Demographic,0.751 [0.742 - 0.759],0.681 [0.676 - 0.685],0.681 [0.664 - 0.695],0.681 [0.676 - 0.685],0.162 [0.156 - 0.168],0.361 [0.343 - 0.376],0.262 [0.254 - 0.271]
