,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.575 [0.527 - 0.626],0.555 [0.551 - 0.559],0.552 [0.471 - 0.633],0.555 [0.551 - 0.559],0.003 [0.003 - 0.004],0.106 [0.026 - 0.188],0.006 [0.005 - 0.008]
Demographic,0.531 [0.479 - 0.585],0.539 [0.535 - 0.544],0.538 [0.458 - 0.620],0.539 [0.535 - 0.544],0.003 [0.002 - 0.004],0.077 [-0.004 - 0.161],0.006 [0.005 - 0.008]
Protein+Demographic,0.574 [0.528 - 0.627],0.557 [0.553 - 0.561],0.551 [0.478 - 0.632],0.557 [0.553 - 0.561],0.003 [0.003 - 0.004],0.108 [0.035 - 0.188],0.006 [0.005 - 0.008]
