,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.665 [0.626 - 0.707],0.627 [0.622 - 0.632],0.630 [0.557 - 0.700],0.627 [0.622 - 0.632],0.009 [0.007 - 0.010],0.257 [0.185 - 0.325],0.017 [0.014 - 0.021]
Demographic,0.595 [0.560 - 0.633],0.579 [0.574 - 0.584],0.580 [0.515 - 0.644],0.579 [0.574 - 0.584],0.007 [0.006 - 0.009],0.159 [0.093 - 0.225],0.014 [0.012 - 0.017]
Protein+Demographic,0.668 [0.628 - 0.710],0.636 [0.632 - 0.641],0.633 [0.568 - 0.701],0.636 [0.632 - 0.641],0.009 [0.008 - 0.011],0.270 [0.204 - 0.337],0.018 [0.015 - 0.021]
