,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.600 [0.544 - 0.658],0.563 [0.559 - 0.567],0.567 [0.477 - 0.652],0.563 [0.559 - 0.567],0.003 [0.002 - 0.004],0.130 [0.039 - 0.215],0.006 [0.005 - 0.007]
Demographic,0.572 [0.518 - 0.629],0.550 [0.546 - 0.554],0.549 [0.458 - 0.636],0.550 [0.546 - 0.554],0.003 [0.002 - 0.004],0.099 [0.006 - 0.187],0.006 [0.004 - 0.007]
Protein+Demographic,0.627 [0.571 - 0.682],0.607 [0.603 - 0.612],0.610 [0.514 - 0.695],0.607 [0.603 - 0.612],0.004 [0.003 - 0.004],0.217 [0.122 - 0.304],0.007 [0.006 - 0.009]
