,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.579 [0.543 - 0.612],0.547 [0.542 - 0.551],0.547 [0.489 - 0.606],0.547 [0.542 - 0.551],0.007 [0.006 - 0.008],0.093 [0.037 - 0.155],0.014 [0.012 - 0.017]
Demographic,0.594 [0.560 - 0.625],0.575 [0.570 - 0.580],0.578 [0.514 - 0.637],0.575 [0.570 - 0.580],0.008 [0.007 - 0.009],0.153 [0.089 - 0.212],0.016 [0.013 - 0.019]
Protein+Demographic,0.597 [0.561 - 0.632],0.573 [0.568 - 0.578],0.574 [0.509 - 0.629],0.573 [0.568 - 0.578],0.008 [0.007 - 0.009],0.147 [0.084 - 0.204],0.016 [0.013 - 0.018]
