,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.753 [0.722 - 0.781],0.688 [0.683 - 0.692],0.682 [0.623 - 0.737],0.688 [0.684 - 0.692],0.011 [0.009 - 0.012],0.369 [0.311 - 0.425],0.021 [0.018 - 0.024]
Demographic,0.726 [0.694 - 0.755],0.674 [0.670 - 0.679],0.673 [0.611 - 0.728],0.675 [0.670 - 0.679],0.010 [0.009 - 0.012],0.348 [0.285 - 0.402],0.020 [0.017 - 0.023]
Protein+Demographic,0.766 [0.736 - 0.795],0.695 [0.690 - 0.699],0.690 [0.635 - 0.748],0.695 [0.690 - 0.699],0.011 [0.009 - 0.013],0.384 [0.328 - 0.441],0.022 [0.018 - 0.025]
