,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.758 [0.718 - 0.793],0.690 [0.686 - 0.694],0.691 [0.624 - 0.751],0.690 [0.686 - 0.694],0.009 [0.008 - 0.011],0.380 [0.315 - 0.441],0.018 [0.016 - 0.021]
Demographic,0.648 [0.615 - 0.683],0.619 [0.615 - 0.623],0.619 [0.559 - 0.676],0.619 [0.615 - 0.623],0.007 [0.006 - 0.008],0.238 [0.178 - 0.295],0.014 [0.012 - 0.016]
Protein+Demographic,0.766 [0.727 - 0.799],0.698 [0.694 - 0.702],0.700 [0.637 - 0.757],0.698 [0.695 - 0.702],0.010 [0.008 - 0.011],0.398 [0.334 - 0.456],0.019 [0.016 - 0.022]
