,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.688 [0.651 - 0.725],0.638 [0.634 - 0.642],0.639 [0.572 - 0.704],0.638 [0.634 - 0.642],0.007 [0.006 - 0.008],0.278 [0.211 - 0.340],0.013 [0.011 - 0.016]
Demographic,0.591 [0.552 - 0.628],0.577 [0.573 - 0.582],0.576 [0.508 - 0.645],0.577 [0.573 - 0.581],0.005 [0.004 - 0.006],0.153 [0.084 - 0.222],0.010 [0.009 - 0.012]
Protein+Demographic,0.679 [0.640 - 0.715],0.631 [0.627 - 0.634],0.634 [0.569 - 0.700],0.631 [0.627 - 0.634],0.007 [0.006 - 0.008],0.264 [0.199 - 0.331],0.013 [0.011 - 0.015]
