,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.594 [0.554 - 0.630],0.551 [0.547 - 0.555],0.547 [0.477 - 0.624],0.551 [0.547 - 0.555],0.004 [0.003 - 0.005],0.099 [0.028 - 0.177],0.008 [0.007 - 0.010]
Demographic,0.607 [0.567 - 0.644],0.593 [0.589 - 0.598],0.594 [0.523 - 0.663],0.593 [0.589 - 0.598],0.005 [0.004 - 0.006],0.187 [0.118 - 0.257],0.010 [0.008 - 0.012]
Protein+Demographic,0.610 [0.571 - 0.650],0.569 [0.565 - 0.573],0.571 [0.492 - 0.642],0.569 [0.565 - 0.573],0.005 [0.004 - 0.005],0.139 [0.063 - 0.211],0.009 [0.007 - 0.011]
