,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.684 [0.668 - 0.700],0.633 [0.629 - 0.638],0.636 [0.606 - 0.665],0.633 [0.629 - 0.637],0.032 [0.029 - 0.034],0.269 [0.238 - 0.299],0.061 [0.056 - 0.065]
Demographic,0.661 [0.645 - 0.677],0.616 [0.611 - 0.620],0.615 [0.586 - 0.646],0.616 [0.611 - 0.620],0.030 [0.027 - 0.032],0.230 [0.201 - 0.263],0.056 [0.052 - 0.061]
Protein+Demographic,0.689 [0.673 - 0.705],0.641 [0.637 - 0.645],0.641 [0.612 - 0.671],0.641 [0.637 - 0.645],0.033 [0.030 - 0.035],0.282 [0.252 - 0.313],0.063 [0.058 - 0.067]
