,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.695 [0.666 - 0.725],0.643 [0.639 - 0.647],0.642 [0.582 - 0.701],0.643 [0.639 - 0.647],0.009 [0.007 - 0.010],0.285 [0.223 - 0.345],0.017 [0.014 - 0.019]
Demographic,0.623 [0.591 - 0.651],0.596 [0.592 - 0.601],0.599 [0.536 - 0.660],0.596 [0.592 - 0.601],0.007 [0.006 - 0.008],0.196 [0.132 - 0.256],0.014 [0.012 - 0.016]
Protein+Demographic,0.708 [0.680 - 0.735],0.647 [0.643 - 0.651],0.646 [0.586 - 0.706],0.647 [0.643 - 0.651],0.009 [0.007 - 0.010],0.293 [0.231 - 0.354],0.017 [0.014 - 0.020]
