,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.655 [0.610 - 0.700],0.627 [0.622 - 0.632],0.627 [0.539 - 0.712],0.627 [0.622 - 0.632],0.005 [0.004 - 0.007],0.254 [0.166 - 0.339],0.011 [0.008 - 0.013]
Demographic,0.599 [0.548 - 0.649],0.587 [0.581 - 0.591],0.583 [0.496 - 0.672],0.586 [0.581 - 0.592],0.004 [0.004 - 0.006],0.169 [0.081 - 0.257],0.009 [0.007 - 0.011]
Protein+Demographic,0.656 [0.610 - 0.702],0.634 [0.629 - 0.639],0.636 [0.548 - 0.718],0.634 [0.629 - 0.639],0.006 [0.004 - 0.007],0.269 [0.182 - 0.353],0.011 [0.009 - 0.013]
