,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.733 [0.682 - 0.786],0.653 [0.648 - 0.660],0.649 [0.556 - 0.740],0.653 [0.648 - 0.660],0.009 [0.007 - 0.011],0.301 [0.206 - 0.394],0.018 [0.014 - 0.022]
Demographic,0.615 [0.558 - 0.670],0.588 [0.582 - 0.595],0.591 [0.500 - 0.680],0.588 [0.582 - 0.595],0.007 [0.005 - 0.009],0.179 [0.090 - 0.268],0.014 [0.010 - 0.017]
Protein+Demographic,0.736 [0.688 - 0.787],0.653 [0.647 - 0.660],0.657 [0.568 - 0.743],0.653 [0.647 - 0.660],0.009 [0.007 - 0.011],0.310 [0.220 - 0.396],0.018 [0.014 - 0.022]
