,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.616 [0.589 - 0.642],0.579 [0.575 - 0.583],0.577 [0.527 - 0.627],0.579 [0.575 - 0.583],0.010 [0.009 - 0.012],0.156 [0.106 - 0.206],0.021 [0.018 - 0.023]
Demographic,0.684 [0.662 - 0.706],0.623 [0.619 - 0.627],0.624 [0.574 - 0.670],0.623 [0.619 - 0.627],0.013 [0.011 - 0.014],0.247 [0.197 - 0.293],0.025 [0.022 - 0.028]
Protein+Demographic,0.715 [0.692 - 0.736],0.652 [0.648 - 0.656],0.651 [0.601 - 0.697],0.652 [0.648 - 0.656],0.014 [0.013 - 0.016],0.303 [0.253 - 0.348],0.028 [0.025 - 0.031]
