,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.763 [0.739 - 0.786],0.688 [0.684 - 0.692],0.688 [0.626 - 0.755],0.688 [0.684 - 0.692],0.011 [0.009 - 0.012],0.377 [0.313 - 0.443],0.021 [0.018 - 0.024]
Demographic,0.807 [0.781 - 0.829],0.737 [0.733 - 0.741],0.736 [0.674 - 0.795],0.737 [0.733 - 0.741],0.013 [0.011 - 0.015],0.473 [0.412 - 0.533],0.026 [0.022 - 0.030]
Protein+Demographic,0.795 [0.772 - 0.817],0.716 [0.711 - 0.720],0.717 [0.652 - 0.778],0.716 [0.711 - 0.720],0.012 [0.010 - 0.014],0.432 [0.368 - 0.492],0.024 [0.020 - 0.027]
