,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.815 [0.804 - 0.825],0.737 [0.732 - 0.740],0.737 [0.712 - 0.762],0.737 [0.732 - 0.740],0.060 [0.057 - 0.064],0.473 [0.448 - 0.499],0.111 [0.105 - 0.118]
Demographic,0.785 [0.774 - 0.797],0.720 [0.716 - 0.724],0.721 [0.696 - 0.746],0.720 [0.716 - 0.724],0.056 [0.052 - 0.059],0.440 [0.415 - 0.466],0.104 [0.097 - 0.110]
Protein+Demographic,0.825 [0.815 - 0.836],0.745 [0.741 - 0.748],0.744 [0.720 - 0.770],0.745 [0.741 - 0.748],0.063 [0.059 - 0.067],0.489 [0.464 - 0.515],0.116 [0.109 - 0.123]
