,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.797 [0.755 - 0.834],0.741 [0.737 - 0.744],0.739 [0.664 - 0.814],0.741 [0.737 - 0.744],0.007 [0.006 - 0.009],0.480 [0.407 - 0.554],0.014 [0.012 - 0.017]
Demographic,0.678 [0.628 - 0.720],0.641 [0.637 - 0.646],0.643 [0.565 - 0.721],0.641 [0.637 - 0.646],0.005 [0.004 - 0.005],0.284 [0.205 - 0.363],0.009 [0.007 - 0.011]
Protein+Demographic,0.795 [0.753 - 0.833],0.725 [0.721 - 0.729],0.726 [0.650 - 0.800],0.725 [0.721 - 0.728],0.007 [0.006 - 0.008],0.451 [0.375 - 0.525],0.013 [0.011 - 0.016]
