,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.487 [0.436 - 0.540],0.494 [0.490 - 0.498],0.483 [0.405 - 0.576],0.494 [0.490 - 0.498],0.003 [0.002 - 0.003],-0.023 [-0.102 - 0.068],0.005 [0.004 - 0.007]
Demographic,0.554 [0.507 - 0.597],0.532 [0.528 - 0.537],0.528 [0.443 - 0.612],0.532 [0.528 - 0.537],0.003 [0.002 - 0.004],0.061 [-0.025 - 0.145],0.006 [0.005 - 0.008]
Protein+Demographic,0.504 [0.453 - 0.556],0.509 [0.505 - 0.514],0.500 [0.417 - 0.589],0.509 [0.505 - 0.514],0.003 [0.002 - 0.004],0.011 [-0.073 - 0.097],0.006 [0.004 - 0.007]
