,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.749 [0.737 - 0.758],0.679 [0.675 - 0.683],0.680 [0.661 - 0.698],0.679 [0.675 - 0.683],0.094 [0.090 - 0.099],0.359 [0.340 - 0.377],0.166 [0.159 - 0.173]
Demographic,0.647 [0.636 - 0.657],0.612 [0.608 - 0.617],0.613 [0.594 - 0.631],0.612 [0.608 - 0.617],0.072 [0.069 - 0.076],0.225 [0.205 - 0.244],0.129 [0.123 - 0.136]
Protein+Demographic,0.750 [0.739 - 0.760],0.683 [0.679 - 0.687],0.684 [0.663 - 0.701],0.683 [0.679 - 0.687],0.096 [0.092 - 0.100],0.366 [0.347 - 0.384],0.168 [0.161 - 0.175]
