,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.662 [0.631 - 0.694],0.616 [0.611 - 0.620],0.617 [0.560 - 0.671],0.615 [0.612 - 0.620],0.011 [0.009 - 0.012],0.232 [0.177 - 0.286],0.021 [0.018 - 0.024]
Demographic,0.552 [0.520 - 0.585],0.526 [0.522 - 0.531],0.526 [0.473 - 0.584],0.526 [0.522 - 0.531],0.007 [0.006 - 0.008],0.052 [-0.001 - 0.111],0.014 [0.012 - 0.016]
Protein+Demographic,0.662 [0.631 - 0.694],0.624 [0.620 - 0.628],0.625 [0.571 - 0.676],0.624 [0.620 - 0.628],0.011 [0.009 - 0.012],0.248 [0.196 - 0.301],0.021 [0.019 - 0.025]
