,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.612 [0.585 - 0.635],0.578 [0.573 - 0.582],0.577 [0.533 - 0.619],0.578 [0.573 - 0.582],0.016 [0.014 - 0.017],0.154 [0.110 - 0.197],0.030 [0.027 - 0.034]
Demographic,0.630 [0.608 - 0.652],0.603 [0.599 - 0.608],0.603 [0.562 - 0.647],0.603 [0.599 - 0.608],0.017 [0.015 - 0.019],0.207 [0.165 - 0.251],0.034 [0.030 - 0.037]
Protein+Demographic,0.639 [0.616 - 0.661],0.607 [0.602 - 0.611],0.607 [0.570 - 0.647],0.607 [0.602 - 0.611],0.018 [0.016 - 0.019],0.213 [0.176 - 0.253],0.034 [0.031 - 0.038]
