,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.756 [0.746 - 0.768],0.687 [0.683 - 0.691],0.687 [0.667 - 0.708],0.687 [0.683 - 0.691],0.085 [0.081 - 0.089],0.374 [0.353 - 0.395],0.151 [0.144 - 0.158]
Demographic,0.710 [0.698 - 0.721],0.660 [0.656 - 0.664],0.660 [0.640 - 0.680],0.660 [0.656 - 0.664],0.076 [0.072 - 0.079],0.319 [0.298 - 0.340],0.136 [0.129 - 0.142]
Protein+Demographic,0.759 [0.748 - 0.770],0.688 [0.684 - 0.692],0.688 [0.667 - 0.708],0.688 [0.684 - 0.692],0.085 [0.081 - 0.089],0.376 [0.356 - 0.396],0.152 [0.145 - 0.159]
