,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.460 [0.417 - 0.503],0.465 [0.460 - 0.469],0.466 [0.391 - 0.544],0.465 [0.460 - 0.470],0.003 [0.002 - 0.004],-0.069 [-0.143 - 0.008],0.006 [0.005 - 0.007]
Demographic,0.513 [0.467 - 0.560],0.494 [0.489 - 0.498],0.491 [0.412 - 0.571],0.494 [0.489 - 0.498],0.003 [0.003 - 0.004],-0.015 [-0.094 - 0.064],0.007 [0.005 - 0.008]
Protein+Demographic,0.460 [0.417 - 0.501],0.472 [0.467 - 0.476],0.465 [0.393 - 0.545],0.472 [0.467 - 0.476],0.003 [0.002 - 0.004],-0.063 [-0.136 - 0.017],0.006 [0.005 - 0.007]
