,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.636 [0.620 - 0.651],0.598 [0.593 - 0.603],0.598 [0.573 - 0.625],0.598 [0.593 - 0.603],0.050 [0.047 - 0.054],0.197 [0.170 - 0.224],0.093 [0.087 - 0.099]
Demographic,0.614 [0.598 - 0.629],0.585 [0.580 - 0.590],0.586 [0.559 - 0.613],0.585 [0.580 - 0.590],0.048 [0.045 - 0.051],0.171 [0.144 - 0.198],0.088 [0.083 - 0.094]
Protein+Demographic,0.658 [0.644 - 0.673],0.613 [0.608 - 0.618],0.614 [0.587 - 0.641],0.613 [0.608 - 0.618],0.053 [0.050 - 0.057],0.227 [0.199 - 0.254],0.098 [0.092 - 0.104]
