,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.714 [0.688 - 0.739],0.655 [0.651 - 0.659],0.653 [0.599 - 0.701],0.655 [0.651 - 0.659],0.012 [0.010 - 0.014],0.307 [0.253 - 0.356],0.023 [0.020 - 0.027]
Demographic,0.686 [0.658 - 0.716],0.647 [0.642 - 0.651],0.647 [0.595 - 0.698],0.647 [0.642 - 0.651],0.012 [0.010 - 0.013],0.294 [0.242 - 0.345],0.023 [0.020 - 0.026]
Protein+Demographic,0.728 [0.703 - 0.753],0.665 [0.661 - 0.669],0.662 [0.611 - 0.711],0.665 [0.661 - 0.669],0.012 [0.011 - 0.014],0.328 [0.277 - 0.376],0.025 [0.021 - 0.028]
