,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.760 [0.730 - 0.786],0.694 [0.690 - 0.699],0.690 [0.627 - 0.748],0.694 [0.690 - 0.699],0.011 [0.009 - 0.012],0.384 [0.320 - 0.442],0.021 [0.017 - 0.024]
Demographic,0.725 [0.693 - 0.755],0.650 [0.646 - 0.654],0.651 [0.585 - 0.713],0.650 [0.646 - 0.654],0.009 [0.007 - 0.010],0.301 [0.235 - 0.362],0.017 [0.014 - 0.020]
Protein+Demographic,0.769 [0.738 - 0.797],0.685 [0.681 - 0.690],0.683 [0.619 - 0.748],0.685 [0.681 - 0.690],0.010 [0.008 - 0.012],0.369 [0.303 - 0.432],0.020 [0.017 - 0.024]
